id,user_id,week_start,week_end,average_stress_score,average_sleep_hours,average_screen_time,average_study_hours,high_stress_days,dominant_stress_level,stress_trend,main_trigger,created_at
2998,250,2026-03-05,2026-03-11,58.89,6.16,5.4,4.53,1,Medium,Increasing,Academic Pressure,2026-03-11 21:00:00
2999,250,2026-03-12,2026-03-18,68.64,6.01,6.8,6.82,3,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
3000,250,2026-03-19,2026-03-25,63.33,6.36,6.43,5.4,1,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
3001,251,2026-01-01,2026-01-07,50.61,7.4,6.24,4.19,0,Medium,Stable,Stable Routine,2026-01-07 21:00:00
3002,251,2026-01-08,2026-01-14,50.59,7.25,5.98,3.19,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
3003,251,2026-01-15,2026-01-21,53.16,7.18,6.41,4.11,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
3004,251,2026-01-22,2026-01-28,59.07,6.97,6.67,3.5,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
3005,251,2026-01-29,2026-02-04,72.17,6.35,7.95,5.0,6,High,Stable,Academic Pressure,2026-02-04 21:00:00
3006,251,2026-02-05,2026-02-11,55.2,6.99,6.5,4.1,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
3007,251,2026-02-12,2026-02-18,57.05,7.11,6.21,3.78,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
3008,251,2026-02-19,2026-02-25,51.78,7.37,6.4,3.44,0,Medium,Decreasing,Low Mood,2026-02-25 21:00:00
3009,251,2026-02-26,2026-03-04,52.78,6.78,5.11,3.68,0,Medium,Increasing,Low Mood,2026-03-04 21:00:00
3010,251,2026-03-05,2026-03-11,54.71,6.77,6.29,3.61,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
3011,251,2026-03-12,2026-03-18,70.19,6.3,6.59,5.76,4,High,Decreasing,Academic Pressure,2026-03-18 21:00:00
3012,251,2026-03-19,2026-03-25,51.47,7.01,6.35,3.93,0,Medium,Stable,Stable Routine,2026-03-25 21:00:00
3013,252,2026-01-01,2026-01-07,51.47,6.91,5.48,4.14,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
3014,252,2026-01-08,2026-01-14,50.48,6.68,5.11,4.32,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
3015,252,2026-01-15,2026-01-21,51.96,7.18,6.28,4.18,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
3016,252,2026-01-22,2026-01-28,55.28,7.15,5.54,3.63,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
3017,252,2026-01-29,2026-02-04,72.41,6.04,6.82,6.49,5,High,Stable,Academic Pressure,2026-02-04 21:00:00
3018,252,2026-02-05,2026-02-11,53.99,6.84,6.21,4.23,1,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
3019,252,2026-02-12,2026-02-18,52.68,7.34,6.13,3.41,0,Medium,Increasing,Low Mood,2026-02-18 21:00:00
3020,252,2026-02-19,2026-02-25,49.2,7.15,6.26,3.96,0,Medium,Stable,Stable Routine,2026-02-25 21:00:00
3021,252,2026-02-26,2026-03-04,50.22,7.02,5.88,3.98,0,Medium,Decreasing,Academic Pressure,2026-03-04 21:00:00
3022,252,2026-03-05,2026-03-11,54.61,7.04,6.23,3.6,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
3023,252,2026-03-12,2026-03-18,62.42,6.64,6.92,5.87,1,Medium,Increasing,Academic Pressure,2026-03-18 21:00:00
3024,252,2026-03-19,2026-03-25,54.47,6.85,6.49,3.98,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
3025,253,2026-01-01,2026-01-07,51.55,6.37,6.04,4.78,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
3026,253,2026-01-08,2026-01-14,52.23,6.38,6.26,5.0,0,Medium,Increasing,Academic Pressure,2026-01-14 21:00:00
3027,253,2026-01-15,2026-01-21,56.03,6.3,6.18,3.98,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
3028,253,2026-01-22,2026-01-28,56.82,6.24,6.11,4.81,0,Medium,Stable,Low Physical Activity,2026-01-28 21:00:00
3029,253,2026-01-29,2026-02-04,73.87,6.14,7.37,6.07,6,High,Stable,Academic Pressure,2026-02-04 21:00:00
3030,253,2026-02-05,2026-02-11,56.83,6.47,5.69,4.47,1,Medium,Stable,Low Mood,2026-02-11 21:00:00
3031,253,2026-02-12,2026-02-18,57.93,6.57,6.73,5.59,0,Medium,Increasing,Low Physical Activity,2026-02-18 21:00:00
3032,253,2026-02-19,2026-02-25,51.4,6.32,5.52,4.47,0,Medium,Increasing,Low Physical Activity,2026-02-25 21:00:00
3033,253,2026-02-26,2026-03-04,53.37,6.53,5.36,4.86,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
3034,253,2026-03-05,2026-03-11,54.54,6.79,6.62,3.67,0,Medium,Increasing,Low Physical Activity,2026-03-11 21:00:00
3035,253,2026-03-12,2026-03-18,68.85,5.84,7.09,5.92,4,High,Stable,Academic Pressure,2026-03-18 21:00:00
3036,253,2026-03-19,2026-03-25,57.34,6.29,5.52,5.44,2,Medium,Stable,Low Mood,2026-03-25 21:00:00
3037,254,2026-01-01,2026-01-07,46.22,7.87,6.17,3.5,0,Medium,Decreasing,Stable Routine,2026-01-07 21:00:00
3038,254,2026-01-08,2026-01-14,47.92,7.91,6.5,3.08,0,Medium,Decreasing,Low Mood,2026-01-14 21:00:00
3039,254,2026-01-15,2026-01-21,48.02,7.87,5.91,2.18,0,Medium,Decreasing,Low Mood,2026-01-21 21:00:00
3040,254,2026-01-22,2026-01-28,50.59,7.58,6.72,2.72,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
3041,254,2026-01-29,2026-02-04,60.13,7.39,7.22,3.95,0,Medium,Decreasing,Academic Pressure,2026-02-04 21:00:00
3042,254,2026-02-05,2026-02-11,49.36,7.48,6.32,2.67,0,Medium,Stable,Low Mood,2026-02-11 21:00:00
3043,254,2026-02-12,2026-02-18,48.8,7.75,6.97,3.13,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
3044,254,2026-02-19,2026-02-25,48.07,7.19,6.63,2.28,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
3045,254,2026-02-26,2026-03-04,48.47,7.7,6.91,2.65,0,Medium,Increasing,Low Mood,2026-03-04 21:00:00
3046,254,2026-03-05,2026-03-11,49.88,7.91,6.94,2.55,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
3047,254,2026-03-12,2026-03-18,60.65,7.31,7.75,4.39,1,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
3048,254,2026-03-19,2026-03-25,52.07,7.64,7.37,3.48,0,Medium,Decreasing,Low Physical Activity,2026-03-25 21:00:00
3049,255,2026-01-01,2026-01-07,57.17,5.65,6.23,4.33,0,Medium,Increasing,Sleep Deficit,2026-01-07 21:00:00
3050,255,2026-01-08,2026-01-14,55.52,5.89,5.4,5.31,1,Medium,Stable,Low Mood,2026-01-14 21:00:00
3051,255,2026-01-15,2026-01-21,58.87,6.07,5.59,4.5,1,Medium,Stable,Low Mood,2026-01-21 21:00:00
3052,255,2026-01-22,2026-01-28,56.94,5.86,6.12,5.38,0,Medium,Increasing,Low Physical Activity,2026-01-28 21:00:00
3053,255,2026-01-29,2026-02-04,68.33,5.58,6.94,7.36,4,High,Stable,Academic Pressure,2026-02-04 21:00:00
3054,255,2026-02-05,2026-02-11,61.47,5.25,6.83,5.21,1,Medium,Decreasing,High Fatigue,2026-02-11 21:00:00
3055,255,2026-02-12,2026-02-18,62.08,5.58,6.53,5.72,2,Medium,Stable,Low Mood,2026-02-18 21:00:00
3056,255,2026-02-19,2026-02-25,54.43,5.65,5.82,5.32,0,Medium,Stable,Sleep Deficit,2026-02-25 21:00:00
3057,255,2026-02-26,2026-03-04,63.13,5.05,6.55,5.06,2,Medium,Decreasing,Sleep Deficit,2026-03-04 21:00:00
3058,255,2026-03-05,2026-03-11,55.75,6.09,6.56,5.02,0,Medium,Decreasing,Financial Worry,2026-03-11 21:00:00
3059,255,2026-03-12,2026-03-18,73.41,4.91,7.41,6.99,6,High,Stable,Academic Pressure,2026-03-18 21:00:00
3060,255,2026-03-19,2026-03-25,59.84,5.63,6.34,5.18,1,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
3061,256,2026-01-01,2026-01-07,46.93,8.01,7.4,6.02,0,Medium,Increasing,Stable Routine,2026-01-07 21:00:00
3062,256,2026-01-08,2026-01-14,52.97,7.42,8.2,6.29,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
3063,256,2026-01-15,2026-01-21,52.32,7.61,8.34,5.49,0,Medium,Decreasing,High Fatigue,2026-01-21 21:00:00
3064,256,2026-01-22,2026-01-28,54.8,7.83,8.04,5.83,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
3065,256,2026-01-29,2026-02-04,62.71,7.35,9.08,7.92,3,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
3066,256,2026-02-05,2026-02-11,56.09,7.93,8.49,6.6,0,Medium,Stable,Low Mood,2026-02-11 21:00:00
3067,256,2026-02-12,2026-02-18,52.88,7.21,8.09,5.92,0,Medium,Stable,High Screen Time,2026-02-18 21:00:00
3068,256,2026-02-19,2026-02-25,54.34,7.42,8.57,6.09,0,Medium,Increasing,High Screen Time,2026-02-25 21:00:00
3069,256,2026-02-26,2026-03-04,53.21,7.21,8.68,5.96,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
3070,256,2026-03-05,2026-03-11,48.58,7.59,8.13,6.15,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
3071,256,2026-03-12,2026-03-18,62.94,7.34,9.51,7.36,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
3072,256,2026-03-19,2026-03-25,51.44,7.72,8.08,6.42,0,Medium,Stable,High Screen Time,2026-03-25 21:00:00
3073,257,2026-01-01,2026-01-07,50.54,5.47,5.83,2.2,0,Medium,Increasing,Sleep Deficit,2026-01-07 21:00:00
3074,257,2026-01-08,2026-01-14,49.48,5.58,5.51,3.18,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
3075,257,2026-01-15,2026-01-21,44.87,6.1,5.3,2.53,0,Medium,Stable,Stable Routine,2026-01-21 21:00:00
3076,257,2026-01-22,2026-01-28,47.34,6.06,5.55,2.7,0,Medium,Increasing,Sleep Deficit,2026-01-28 21:00:00
3077,257,2026-01-29,2026-02-04,66.99,4.76,6.66,4.52,3,Medium,Decreasing,Academic Pressure,2026-02-04 21:00:00
3078,257,2026-02-05,2026-02-11,54.92,5.69,5.74,3.4,0,Medium,Decreasing,Low Mood,2026-02-11 21:00:00
3079,257,2026-02-12,2026-02-18,49.02,5.7,6.49,3.06,0,Medium,Stable,Sleep Deficit,2026-02-18 21:00:00
3080,257,2026-02-19,2026-02-25,52.08,5.29,5.68,2.83,0,Medium,Stable,Sleep Deficit,2026-02-25 21:00:00
3081,257,2026-02-26,2026-03-04,52.7,6.06,5.07,2.56,0,Medium,Increasing,Low Mood,2026-03-04 21:00:00
3082,257,2026-03-05,2026-03-11,50.17,6.26,6.31,3.16,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
3083,257,2026-03-12,2026-03-18,63.36,5.23,6.37,4.27,0,Medium,Stable,Sleep Deficit,2026-03-18 21:00:00
3084,257,2026-03-19,2026-03-25,53.9,5.75,5.96,2.68,0,Medium,Stable,Sleep Deficit,2026-03-25 21:00:00
3085,258,2026-01-01,2026-01-07,51.12,7.69,5.15,5.24,0,Medium,Stable,Financial Worry,2026-01-07 21:00:00
3086,258,2026-01-08,2026-01-14,52.35,7.49,4.13,5.79,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
3087,258,2026-01-15,2026-01-21,51.04,7.53,4.72,4.95,0,Medium,Increasing,Financial Worry,2026-01-21 21:00:00
3088,258,2026-01-22,2026-01-28,49.72,8.11,5.17,4.71,0,Medium,Decreasing,Low Mood,2026-01-28 21:00:00
3089,258,2026-01-29,2026-02-04,63.09,7.54,6.19,6.65,1,Medium,Decreasing,Low Mood,2026-02-04 21:00:00
3090,258,2026-02-05,2026-02-11,51.19,7.54,5.0,5.18,0,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
3091,258,2026-02-12,2026-02-18,45.19,7.48,4.31,5.01,0,Medium,Decreasing,Financial Worry,2026-02-18 21:00:00
3092,258,2026-02-19,2026-02-25,47.67,7.63,4.25,5.04,0,Medium,Increasing,Low Mood,2026-02-25 21:00:00
3093,258,2026-02-26,2026-03-04,49.06,8.02,4.71,5.15,0,Medium,Decreasing,Low Mood,2026-03-04 21:00:00
3094,258,2026-03-05,2026-03-11,46.07,7.71,5.07,5.04,0,Medium,Stable,Financial Worry,2026-03-11 21:00:00
3095,258,2026-03-12,2026-03-18,59.79,7.24,5.61,6.87,0,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
3096,258,2026-03-19,2026-03-25,53.64,7.58,4.64,5.46,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
3097,259,2026-01-01,2026-01-07,58.74,5.72,6.59,2.77,1,Medium,Stable,Sleep Deficit,2026-01-07 21:00:00
3098,259,2026-01-08,2026-01-14,52.54,6.16,5.93,3.3,0,Medium,Decreasing,Sleep Deficit,2026-01-14 21:00:00
3099,259,2026-01-15,2026-01-21,52.97,6.61,6.61,3.12,0,Medium,Decreasing,Low Mood,2026-01-21 21:00:00
3100,259,2026-01-22,2026-01-28,56.88,5.99,6.36,2.79,1,Medium,Increasing,Low Mood,2026-01-28 21:00:00
3101,259,2026-01-29,2026-02-04,71.19,5.36,7.9,5.12,4,High,Decreasing,High Fatigue,2026-02-04 21:00:00
3102,259,2026-02-05,2026-02-11,53.78,6.23,6.61,3.29,0,Medium,Stable,Low Mood,2026-02-11 21:00:00
3103,259,2026-02-12,2026-02-18,52.22,6.24,7.07,2.94,1,Medium,Stable,Low Mood,2026-02-18 21:00:00
3104,259,2026-02-19,2026-02-25,55.46,6.28,6.22,3.21,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
3105,259,2026-02-26,2026-03-04,51.16,6.4,6.08,3.02,0,Medium,Increasing,Stable Routine,2026-03-04 21:00:00
3106,259,2026-03-05,2026-03-11,55.77,6.47,7.05,3.36,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
3107,259,2026-03-12,2026-03-18,68.8,5.65,7.2,5.08,3,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
3108,259,2026-03-19,2026-03-25,54.51,6.33,5.75,3.86,0,Medium,Stable,Low Mood,2026-03-25 21:00:00
3109,260,2026-01-01,2026-01-07,51.33,5.99,6.22,2.66,0,Medium,Stable,Financial Worry,2026-01-07 21:00:00
3110,260,2026-01-08,2026-01-14,56.34,5.91,6.39,3.29,0,Medium,Stable,Low Mood,2026-01-14 21:00:00
3111,260,2026-01-15,2026-01-21,52.08,6.31,6.69,3.2,0,Medium,Increasing,Low Mood,2026-01-21 21:00:00
3112,260,2026-01-22,2026-01-28,53.94,6.39,6.29,2.92,0,Medium,Decreasing,Low Mood,2026-01-28 21:00:00
3113,260,2026-01-29,2026-02-04,65.46,5.49,6.9,4.82,2,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
3114,260,2026-02-05,2026-02-11,54.08,6.15,6.54,2.46,1,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
3115,260,2026-02-12,2026-02-18,60.14,5.76,6.92,3.21,1,Medium,Stable,High Fatigue,2026-02-18 21:00:00
3116,260,2026-02-19,2026-02-25,49.06,6.35,5.71,2.85,0,Medium,Increasing,Low Mood,2026-02-25 21:00:00
3117,260,2026-02-26,2026-03-04,55.69,6.72,6.18,3.18,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
3118,260,2026-03-05,2026-03-11,55.76,6.15,7.41,3.69,1,Medium,Increasing,Low Mood,2026-03-11 21:00:00
3119,260,2026-03-12,2026-03-18,74.24,5.28,7.35,4.43,6,High,Decreasing,Sleep Deficit,2026-03-18 21:00:00
3120,260,2026-03-19,2026-03-25,55.09,6.73,6.27,4.05,0,Medium,Decreasing,Low Mood,2026-03-25 21:00:00
3121,261,2026-01-01,2026-01-07,59.71,7.27,5.82,4.28,1,Medium,Stable,Stable Routine,2026-01-07 21:00:00
3122,261,2026-01-08,2026-01-14,50.94,7.09,5.89,4.28,0,Medium,Decreasing,Academic Pressure,2026-01-14 21:00:00
3123,261,2026-01-15,2026-01-21,56.32,7.17,6.45,3.56,0,Medium,Stable,Low Mood,2026-01-21 21:00:00
3124,261,2026-01-22,2026-01-28,57.62,7.11,5.78,4.25,0,Medium,Decreasing,Academic Pressure,2026-01-28 21:00:00
3125,261,2026-01-29,2026-02-04,64.45,6.83,7.18,6.09,3,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
3126,261,2026-02-05,2026-02-11,59.04,6.78,6.1,4.73,1,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
3127,261,2026-02-12,2026-02-18,56.39,7.12,5.97,4.32,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
3128,261,2026-02-19,2026-02-25,53.48,7.23,5.73,3.64,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
3129,261,2026-02-26,2026-03-04,51.95,7.84,5.3,4.34,0,Medium,Decreasing,Academic Pressure,2026-03-04 21:00:00
3130,261,2026-03-05,2026-03-11,49.79,7.25,5.92,4.32,0,Medium,Increasing,Academic Pressure,2026-03-11 21:00:00
3131,261,2026-03-12,2026-03-18,65.34,6.64,6.96,6.05,1,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
3132,261,2026-03-19,2026-03-25,53.09,7.52,6.79,4.67,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
3133,262,2026-01-01,2026-01-07,58.61,7.19,7.81,4.08,1,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
3134,262,2026-01-08,2026-01-14,56.69,6.98,7.51,3.52,0,Medium,Increasing,Low Mood,2026-01-14 21:00:00
3135,262,2026-01-15,2026-01-21,54.39,7.33,7.67,4.1,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
3136,262,2026-01-22,2026-01-28,52.35,7.15,7.99,3.73,0,Medium,Increasing,High Screen Time,2026-01-28 21:00:00
3137,262,2026-01-29,2026-02-04,67.07,6.62,9.06,5.48,3,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
3138,262,2026-02-05,2026-02-11,59.54,7.26,8.19,3.97,1,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
3139,262,2026-02-12,2026-02-18,54.61,7.15,7.78,3.17,0,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
3140,262,2026-02-19,2026-02-25,56.13,6.71,8.07,4.8,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
3141,262,2026-02-26,2026-03-04,54.0,7.21,7.84,3.35,0,Medium,Increasing,Academic Pressure,2026-03-04 21:00:00
3142,262,2026-03-05,2026-03-11,54.22,6.75,8.04,4.01,0,Medium,Increasing,Academic Pressure,2026-03-11 21:00:00
3143,262,2026-03-12,2026-03-18,67.71,6.91,8.55,5.65,2,Medium,Stable,Academic Pressure,2026-03-18 21:00:00
3144,262,2026-03-19,2026-03-25,53.15,7.36,7.53,4.38,0,Medium,Increasing,Academic Pressure,2026-03-25 21:00:00
3145,263,2026-01-01,2026-01-07,50.98,7.15,5.43,1.84,0,Medium,Decreasing,Academic Pressure,2026-01-07 21:00:00
3146,263,2026-01-08,2026-01-14,49.47,7.26,5.19,2.05,0,Medium,Decreasing,Low Mood,2026-01-14 21:00:00
3147,263,2026-01-15,2026-01-21,48.78,7.36,5.12,2.04,0,Medium,Decreasing,Low Mood,2026-01-21 21:00:00
3148,263,2026-01-22,2026-01-28,47.82,7.25,5.23,2.45,0,Medium,Increasing,Low Mood,2026-01-28 21:00:00
3149,263,2026-01-29,2026-02-04,67.24,5.86,7.22,4.32,2,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
3150,263,2026-02-05,2026-02-11,53.31,7.21,6.31,2.34,0,Medium,Increasing,Low Mood,2026-02-11 21:00:00
3151,263,2026-02-12,2026-02-18,48.88,7.03,5.55,1.43,0,Medium,Decreasing,Low Mood,2026-02-18 21:00:00
3152,263,2026-02-19,2026-02-25,54.14,7.15,5.98,2.06,0,Medium,Stable,Low Mood,2026-02-25 21:00:00
3153,263,2026-02-26,2026-03-04,46.34,7.32,5.56,2.1,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
3154,263,2026-03-05,2026-03-11,42.89,7.23,5.83,1.94,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
3155,263,2026-03-12,2026-03-18,62.06,6.81,6.64,3.84,1,Medium,Decreasing,Academic Pressure,2026-03-18 21:00:00
3156,263,2026-03-19,2026-03-25,52.98,7.12,5.59,2.21,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
3157,264,2026-01-01,2026-01-07,57.0,5.66,4.39,2.53,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
3158,264,2026-01-08,2026-01-14,63.75,5.69,4.8,2.09,0,Medium,Stable,Academic Pressure,2026-01-14 21:00:00
3159,264,2026-01-15,2026-01-21,62.83,5.4,4.62,2.17,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
3160,264,2026-01-22,2026-01-28,60.12,5.07,5.07,1.75,1,Medium,Increasing,Academic Pressure,2026-01-28 21:00:00
3161,264,2026-01-29,2026-02-04,73.25,4.82,5.57,4.26,5,High,Stable,Academic Pressure,2026-02-04 21:00:00
3162,264,2026-02-05,2026-02-11,66.12,4.87,5.32,2.53,2,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
3163,264,2026-02-12,2026-02-18,62.63,5.69,4.73,2.19,1,Medium,Stable,Academic Pressure,2026-02-18 21:00:00
3164,264,2026-02-19,2026-02-25,62.8,4.96,4.27,2.73,2,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
3165,264,2026-02-26,2026-03-04,68.99,5.06,4.42,2.28,4,High,Stable,Academic Pressure,2026-03-04 21:00:00
3166,264,2026-03-05,2026-03-11,65.22,4.87,4.49,2.53,2,Medium,Stable,Academic Pressure,2026-03-11 21:00:00
3167,264,2026-03-12,2026-03-18,75.46,4.72,5.86,3.92,6,High,Increasing,Academic Pressure,2026-03-18 21:00:00
3168,264,2026-03-19,2026-03-25,68.26,5.37,5.31,2.44,4,High,Decreasing,Low Mood,2026-03-25 21:00:00
3169,265,2026-01-01,2026-01-07,54.57,6.74,5.86,4.52,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
3170,265,2026-01-08,2026-01-14,59.51,6.98,5.45,4.53,0,Medium,Increasing,Academic Pressure,2026-01-14 21:00:00
3171,265,2026-01-15,2026-01-21,55.53,6.97,5.28,4.34,0,Medium,Decreasing,Academic Pressure,2026-01-21 21:00:00
3172,265,2026-01-22,2026-01-28,56.17,6.51,5.19,4.67,0,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
3173,265,2026-01-29,2026-02-04,62.81,6.42,5.98,6.85,1,Medium,Stable,Academic Pressure,2026-02-04 21:00:00
3174,265,2026-02-05,2026-02-11,54.04,6.92,5.56,4.46,0,Medium,Decreasing,Academic Pressure,2026-02-11 21:00:00
3175,265,2026-02-12,2026-02-18,54.1,6.76,5.62,4.76,0,Medium,Decreasing,Academic Pressure,2026-02-18 21:00:00
3176,265,2026-02-19,2026-02-25,54.77,7.06,5.28,4.6,0,Medium,Stable,Academic Pressure,2026-02-25 21:00:00
3177,265,2026-02-26,2026-03-04,57.04,6.83,5.73,4.19,1,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
3178,265,2026-03-05,2026-03-11,53.25,6.98,5.59,3.99,0,Medium,Decreasing,Academic Pressure,2026-03-11 21:00:00
3179,265,2026-03-12,2026-03-18,70.22,6.26,6.28,6.17,4,High,Stable,Academic Pressure,2026-03-18 21:00:00
3180,265,2026-03-19,2026-03-25,52.55,6.95,5.91,4.13,0,Medium,Decreasing,Academic Pressure,2026-03-25 21:00:00
3181,266,2026-01-01,2026-01-07,45.14,7.25,7.06,3.38,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
3182,266,2026-01-08,2026-01-14,48.39,6.8,7.08,3.96,0,Medium,Stable,Low Physical Activity,2026-01-14 21:00:00
3183,266,2026-01-15,2026-01-21,50.23,6.89,6.44,2.93,0,Medium,Stable,Stable Routine,2026-01-21 21:00:00
3184,266,2026-01-22,2026-01-28,49.3,7.52,7.06,3.38,0,Medium,Stable,Stable Routine,2026-01-28 21:00:00
3185,266,2026-01-29,2026-02-04,59.69,6.89,8.01,6.0,1,Medium,Stable,Low Physical Activity,2026-02-04 21:00:00
3186,266,2026-02-05,2026-02-11,49.8,6.76,6.8,3.99,0,Medium,Decreasing,Low Physical Activity,2026-02-11 21:00:00
3187,266,2026-02-12,2026-02-18,48.38,6.89,7.23,4.23,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
3188,266,2026-02-19,2026-02-25,49.94,7.33,6.82,3.24,0,Medium,Decreasing,Low Physical Activity,2026-02-25 21:00:00
3189,266,2026-02-26,2026-03-04,53.29,6.77,7.31,4.06,0,Medium,Stable,Low Mood,2026-03-04 21:00:00
3190,266,2026-03-05,2026-03-11,52.76,7.46,6.96,3.48,0,Medium,Stable,Low Mood,2026-03-11 21:00:00
3191,266,2026-03-12,2026-03-18,62.34,6.66,9.13,5.44,2,Medium,Increasing,Low Mood,2026-03-18 21:00:00
3192,266,2026-03-19,2026-03-25,54.85,6.78,7.16,4.3,1,Medium,Decreasing,Low Mood,2026-03-25 21:00:00
3193,267,2026-01-01,2026-01-07,55.5,6.55,5.66,3.24,0,Medium,Stable,Academic Pressure,2026-01-07 21:00:00
3194,267,2026-01-08,2026-01-14,55.49,6.55,5.0,3.01,0,Medium,Increasing,Low Mood,2026-01-14 21:00:00
3195,267,2026-01-15,2026-01-21,54.05,6.81,5.19,3.45,0,Medium,Stable,Academic Pressure,2026-01-21 21:00:00
3196,267,2026-01-22,2026-01-28,57.8,6.72,5.36,3.58,1,Medium,Stable,Academic Pressure,2026-01-28 21:00:00
3197,267,2026-01-29,2026-02-04,66.32,6.13,5.63,5.25,2,Medium,Increasing,Academic Pressure,2026-02-04 21:00:00
3198,267,2026-02-05,2026-02-11,55.11,6.44,5.67,2.79,0,Medium,Stable,Academic Pressure,2026-02-11 21:00:00
3199,267,2026-02-12,2026-02-18,56.37,6.57,5.04,3.01,0,Medium,Stable,Low Mood,2026-02-18 21:00:00
3200,267,2026-02-19,2026-02-25,53.41,6.45,5.37,3.1,0,Medium,Increasing,Academic Pressure,2026-02-25 21:00:00
3201,267,2026-02-26,2026-03-04,55.21,6.93,5.55,2.72,0,Medium,Stable,Academic Pressure,2026-03-04 21:00:00
3202,267,2026-03-05,2026-03-11,54.54,6.52,5.08,3.38,0,Medium,Increasing,Academic Pressure,2026-03-11 21:00:00
3203,267,2026-03-12,2026-03-18,69.52,5.91,6.33,4.44,4,High,Increasing,Academic Pressure,2026-03-18 21:00:00
3204,267,2026-03-19,2026-03-25,54.47,6.43,5.47,2.62,0,Medium,Stable,Academic Pressure,2026-03-25 21:00:00
3205,268,2026-01-01,2026-01-07,53.94,7.0,6.26,3.57,0,Medium,Stable,Low Mood,2026-01-07 21:00:00
3206,268,2026-01-08,2026-01-14,53.59,7.09,6.09,2.46,0,Medium,Increasing,Low Mood,2026-01-14 21:00:00
3207,268,2026-01-15,2026-01-21,58.02,6.29,5.94,3.11,1,Medium,Decreasing,Low Mood,2026-01-21 21:00:00
3208,268,2026-01-22,2026-01-28,54.37,6.54,5.41,3.23,0,Medium,Stable,Low Mood,2026-01-28 21:00:00
