sleep_hours,study_hours,screen_time_hours,social_media_hours,physical_activity_minutes,caffeine_intake_mg,mood_score,fatigue_level,assignment_load,deadline_pressure,social_interaction_score,financial_worry_score,health_condition_score,social_media_ratio,study_screen_balance,academic_pressure_index,recovery_index,digital_pressure_index,emotional_pressure_index,stress_level
7.294123171508392,6.421366576821365,6.658158363367933,2.6919296162809188,40.88093824763378,171.1466276992365,6.743108513282433,5.256891486717567,4.256891486717567,2.486217026564865,7.256891486717567,4.513782973435135,7.0,0.40582874346628467,0.8377263376305242,3.3715542566412164,7.958778127750608,9.350087979648853,8.513782973435134,Low
7.8442340644865824,1.6642340644865823,4.574373121638091,3.2357103126528144,26.21170322432912,284.47636028424347,6.0,3.7855156326407013,4.428968734718596,5.214484367359298,10.0,4.785515632640702,7.0,0.7084700422452672,0.2994451847063324,4.821726551038948,9.90467904737141,7.810083434290906,7.785515632640701,Low
7.698270507033371,6.746458499253553,8.616050791984673,2.5023798778780133,13.275683567779017,64.92978497445311,5.045947261296503,4.045947261296503,3.091894522593006,4.0,6.091894522593006,6.0,7.0,0.2941388662837808,0.7031394808531168,3.545947261296503,7.698270507033371,11.118430669862686,9.0,Low
7.778877282851691,2.9071393582972673,5.1494924902578045,3.18564132098981,42.03475849108847,102.00799624156552,6.034758491088467,4.0,4.965241508911533,4.965241508911533,6.034758491088467,4.0,7.0,0.6193134067279067,0.47269223172424524,4.965241508911533,9.3865819251082,8.335133811247614,7.965241508911532,Low
7.568118547427441,3.305212823564034,7.73598102703217,7.735981027032169,20.639241081286794,179.82335626395368,6.4254890417596915,4.0,5.0,4.4254890417596915,8.0,3.425489041759691,6.149021916480618,0.9999999998705723,0.3831298537556834,4.712744520879845,9.68763865237873,15.471962054064338,7.5745109582403085,Low
7.468519875745608,3.3944044253234376,5.143835811226679,4.851543381119774,26.58212927124472,265.6245419358573,6.401624611705025,3.4016246117050253,4.598375388294975,3.0,7.598375388294975,5.0,7.0,0.94432815217708,0.546501319613451,3.7991876941474874,10.895135361052361,9.995379192346453,7.0,Low
7.533264805981419,2.3515153521866683,3.366404271163144,3.366404271163144,35.18794350247188,227.1825054620525,7.7208037665018745,2.0,4.2791962334981255,4.279196233498125,7.558392466996251,5.0,5.2791962334981255,0.9999999996982998,0.552194072609365,4.279196233498125,19.259493335794353,6.732808542326287,4.279196233498125,Low
7.359331174216726,3.34375404834364,5.876914777439635,2.831445544851298,37.7249190331272,109.74325901516502,3.7583603222909328,6.241639677709068,5.0,3.7583603222909323,6.033441289163731,4.5167206445818655,7.241639677709068,0.4821985803569073,0.48627846191804347,4.379180161145467,3.8531422692914483,8.708360322290932,12.483279355418135,Low
7.439151155478154,0.517712211130462,5.491587237333743,2.2862122460681698,27.984011729470083,33.47848914397264,7.0,4.0,3.0,4.393604691788033,7.8031976541059835,7.606395308211967,7.8031976541059835,0.408489044290015,0.079843804674323,3.696802345894017,10.414811617669415,7.777799483401912,7.0,Low
7.072298551338816,5.270654403331224,4.532617613324897,3.4803190619860804,45.852352266497945,49.11574153489401,6.786911933375515,5.213088066624485,5.426176133248971,4.213088066624485,4.639264199873456,6.213088066624485,6.213088066624485,0.7675576867482699,0.9528019959024223,4.819632099936729,7.791302840446605,8.012936675310979,8.42617613324897,Low
7.775279917301072,0.695150291102399,7.080797482633044,3.050667856434371,45.077587826659865,170.3081908699949,6.0,5.0,5.461206086670069,3.2306030433350346,7.230603043335035,5.230603043335035,7.0,0.4312532224624828,0.08669060469029422,4.345904565002552,7.775279917301072,10.131465339067416,9.0,Low
8.735939498442136,3.6664218182063935,2.418473793077813,2.4184737930778137,25.433404389053706,73.0,6.097912225684143,2.0,6.097912225684143,5.0,6.0,5.097912225684143,5.195824451368287,0.9999999995798927,1.0901808145029204,5.548956112842072,17.743748610200576,4.836947586155627,5.902087774315856,Low
6.985175788171563,6.59189535574588,4.324860198111567,3.1143074616600983,68.74587065436964,187.91888884643618,5.0,3.4788225545308036,4.042354890938393,2.4788225545308036,7.042354890938393,3.4788225545308036,8.478822554530804,0.708241288839945,1.244022465797821,3.2605887227345987,7.851633291264101,7.439167659771665,8.478822554530804,Low
7.760114689103304,2.9218678319310434,4.957067159861042,3.2092244705519133,38.637902524121714,87.92517648269555,6.1867831931043495,4.0,5.0,4.626433613791302,6.0,3.8132168068956505,6.626433613791302,0.6552830374308023,0.49366325277573764,4.8132168068956505,9.597168779601201,8.166291630412955,7.8132168068956505,Low
8.001772814674439,1.6870701709126799,4.900756765176892,3.3777945255494894,14.075676517689153,190.61513530353784,6.384864696462169,3.0,5.615135303537831,6.0,9.61513530353783,4.0,6.615135303537831,0.6894589522070537,0.2861132687579079,5.807567651768915,12.828193995923012,8.278551290726382,6.615135303537831,Low
7.595091479386222,4.243830755625203,3.660105777734248,2.57556317466536,36.62464254129936,188.443682533464,6.0,5.97112634933072,3.97112634933072,4.028873650669279,6.97112634933072,3.97112634933072,7.0,0.7041870972866708,0.9110435441079268,4.0,6.540725728684297,6.2356689523996085,9.97112634933072,Low
7.716083910022267,3.6216371403728296,5.384007086310521,3.4204598165664963,53.380496041736464,137.40070863105208,4.4466902877017365,5.0,3.0,3.8933805754034725,5.106619424596527,4.893380575403472,6.0,0.6365229987856805,0.5698707177173058,3.446690287701736,5.748576796037861,8.804466902877017,10.553309712298264,Low
8.052010108363469,3.056744113914175,5.731417519489821,4.47935016387053,42.63905722215294,188.60942777847055,6.0,4.680471388923528,5.0,5.680471388923528,5.680471388923527,2.6804713889235274,6.319528611076472,0.7964118119508639,0.4531793460907376,5.340235694461764,8.528746796089566,10.210767683360352,8.680471388923527,Low
7.251166065596792,3.8017744576178516,6.043002347011035,5.012183754082246,6.0,208.55212090020052,5.0,5.259305054663994,6.0,3.4813898906720135,9.259305054663994,4.5186101093279865,7.0,0.8360188686660933,0.5465880805845812,4.740694945336006,5.791359442168172,11.05518610109328,10.259305054663994,Low
8.04071028061278,5.3460172970614375,5.14302022578392,2.2121539963447425,36.40192495430929,235.48257778713366,5.598075045690716,5.0,4.598075045690717,3.8038499086185684,6.401924954309284,4.0,5.401924954309284,0.4308277462313595,0.8752182602775138,4.200962477154642,7.528925838792292,7.355174222128663,9.401924954309283,Low
7.583132540032888,4.397913742044681,4.050900416752096,2.142238429480608,6.5523141038784125,156.0,7.805960737015199,3.9029803685075994,7.902980368507599,5.805960737015199,7.902980368507599,4.902980368507599,7.0,0.5317422641647779,0.8713503724586293,6.854470552761399,12.06276985085212,6.193138846232705,6.0970196314924,Low
6.84676423354785,5.584106208982952,7.315930028598605,1.648551815581945,36.741062089829526,116.72914487626889,7.831347131073228,4.415673565536614,6.415673565536614,4.168652868926772,8.0,3.5843264344633865,7.584326434463387,0.2335034973250547,0.6774866812791703,5.2921632172316935,9.90844828738894,8.964481844180549,6.584326434463386,Low
7.182839086071364,3.660454253771418,4.372389110319145,1.8065888186951635,23.011356344285453,207.01114244332547,6.329547885238182,5.0,3.0,5.329547885238182,6.0,3.3295478852381817,7.0,0.4293256350926163,0.6885948306909055,4.164773942619091,7.549735731636539,6.178977929014309,8.670452114761819,Low
7.488206722703274,3.6783323911298833,6.376373502127017,2.286207890420878,41.78754992909941,180.74186074521043,7.946887482274853,5.0,6.053112517725147,4.0,4.0,3.893774964549706,7.0,0.35842287530613126,0.49857111897557066,5.026556258862573,9.930897549957258,8.662581392547896,7.053112517725147,Low
7.0927489503090975,4.815406816209199,6.307993040034617,4.048444377237886,22.956606271018757,204.53525740479725,7.0,4.502712108061328,5.497287891938672,4.0,10.0,3.0054242161226554,7.0,0.6499312528800314,0.6611363273505524,4.748643945969336,9.146287924667813,10.356437417272504,7.502712108061328,Low
6.886370920812419,4.030871460715112,7.015261562684378,3.4938669766005104,43.86054139161328,127.52457858367455,3.9445320935979575,6.0,3.4722660467989783,3.0554679064020425,7.0554679064020425,4.0554679064020425,5.0,0.4974442739686028,0.5044201244474941,3.263866976600511,3.8513059752479477,10.50912853928489,12.055467906402043,Low
6.7978273470325545,3.8730920953231838,5.422236384866444,2.232762859695507,10.638142984775353,149.71051438782027,4.309209532318357,5.618419064636714,5.309209532318357,1.618419064636714,5.309209532318357,3.6907904676816434,5.309209532318357,0.4114204556434443,0.603696052401209,3.4638142984775353,4.429974589661778,7.654999244561951,11.309209532318357,Low
7.388179758075322,4.4872872107402975,5.783013041393023,2.0722903322610904,10.098157096903865,138.06543806460257,6.661213494616453,4.0,7.338786505383548,4.0,6.661213494616452,3.661213494616452,6.0,0.3614278862623063,0.6572361076656346,5.669393252691774,9.775645478282625,7.855303373654112,7.338786505383548,Low
7.4196936359007335,4.111249844199157,5.260484557154362,3.306938851820821,30.025509568159823,72.58159322590909,6.487245215920089,3.4872452159200877,3.512754784079912,3.0,8.487245215920087,4.512754784079912,7.9744904318401755,0.6306262796645676,0.6561275849910199,3.256377392039956,10.787007067059278,8.567423408975184,7.0,Low
9.468399887718899,3.341602919308608,3.6016001122811008,3.0538653005799463,41.853346432795036,264.1465132158296,6.0,2.306664795314995,4.306664795314995,6.38667040937001,6.38667040937001,5.306664795314995,6.0,0.848692040730659,0.7252645372091197,5.346667602342503,17.478608673715,6.655465412861046,6.306664795314995,Low
7.499539753190531,3.1840021901926385,5.748923048843684,2.4489230488436844,26.35382930621047,113.3847557815794,5.8923048843684125,5.215390231263176,6.0,3.892304884368412,6.8923048843684125,2.107695115631588,5.1076951156315875,0.4259792776469801,0.47179587498373204,4.946152442184206,7.1800891164483325,8.197846097687368,9.323085346894764,Low
6.8029197256720195,4.409284630954355,2.7043901793242915,2.704390179324291,60.60982067570891,169.58526898643663,7.0,3.0,6.439017932429109,5.439017932429109,8.0,5.439017932429109,7.560982067570891,0.9999999996302297,1.1907422848882514,5.939017932429109,11.905109519926034,5.408780358648582,6.0,Low
7.038690407422547,2.637962870921693,6.78195182891518,1.7596287092169316,37.991469983687416,298.60260870717946,6.0,3.7079779159869757,5.0,4.415955831973951,9.707977915986977,6.123933747960927,7.0,0.261834709342475,0.33931404377330393,4.707977915986976,8.979952836398851,8.541580538132113,7.707977915986975,Low
7.246876456970078,4.884001181377802,7.5886473800249385,4.074057859925186,21.040265672069886,22.398553501870367,5.0,3.1553948335411492,5.3107896670822985,2.1553948335411492,6.155394833541149,5.844605166458851,5.844605166458851,0.5369770192724077,0.5689661729274864,3.733092250311724,8.72915852410536,11.662705239950125,8.155394833541148,Low
8.260243679280595,4.589074233563362,5.868465303898903,5.334396987768487,24.051156536703225,194.29354491589748,6.0,3.0,5.0,3.672350726300358,8.344701452600717,5.0,8.0,0.9117242451118103,0.6696180674988387,4.336175363150179,12.390365518920893,11.20286229166739,7.0,Low
7.172119863344225,4.23323848686437,7.3,3.6778232287743977,0.15472165971350194,22.707629044986305,5.974213056714416,5.0,5.0,2.025786943285584,9.0,2.0,5.051573886571168,0.503811401132957,0.5100287333571529,3.512893471642792,7.139327467132723,10.977823228774398,9.025786943285585,Low
7.756998904664185,1.5769989046641841,4.722001853645226,3.228999915743399,21.849945233209226,244.5494986732229,6.0,3.4499957871699403,5.1000084256601195,5.55000421283006,10.0,4.44999578716994,7.0,0.6854054884176322,0.2768824845041533,5.325006319245089,10.569008341403517,7.9510017693886255,7.44999578716994,Low
6.993912289335599,4.350537764313839,6.113691257976542,3.3739610174824883,40.14914725742943,104.74573628714717,4.550121820367224,5.550121820367224,3.5501218203672242,2.4498781796327767,6.0,3.449878179632776,5.449878179632776,0.5647449063684913,0.6167413108668962,3.0,4.837337361549894,9.48765227545903,11.0,Low
7.932645543596422,4.202839081922832,7.255075698073176,3.195247385606327,22.718276887042656,68.66240046844551,7.0,5.0,5.660215389119668,3.6795692217606635,6.0,5.0,6.660215389119668,0.4424177692846338,0.5070780307259692,4.6698923054401655,9.254753134195827,10.450323083679503,8.0,Low
7.522596593944247,2.6303572153409887,6.542523692854249,2.1772576038757574,51.00291604359991,129.9810457166006,7.0,3.0,5.250182252724994,4.499635494550011,8.0,3.7498177472750056,9.499635494550011,0.3335603365063469,0.34792322251836527,4.874908873637503,13.164544039402431,8.719781296730007,6.0,Low
8.311068027280628,2.0745587725375354,4.836492406233203,2.1421697515810303,39.324339503162065,177.51377155375505,6.0,4.0,6.648679006324122,5.6756604968379385,7.0,1.3243395031620615,7.3243395031620615,0.4417536556934964,0.36157710537989235,6.162169751581031,9.973281632736754,6.9786621578142345,8.0,Low
8.44196065346805,3.691981362169076,7.666547169807369,3.7471191900559693,42.828393925419775,32.6884951684236,5.0,3.971398987569962,7.0,3.0286010124300384,6.971398987569962,5.028601012430038,5.028601012430038,0.4885901412255821,0.4259102246556007,5.014300506215019,8.493084963186742,11.413666359863338,8.97139898756996,Low
7.033860316092341,5.285438339964484,4.591753359857936,3.577893043765595,47.035067197158725,38.175628426281776,6.491233200710319,5.508766799289682,6.017533598579364,4.508766799289682,5.526300397869046,6.508766799289682,6.508766799289682,0.7787863485224494,0.945442706616352,5.263150198934523,7.108566566783015,8.169646403623531,9.017533598579364,Low
6.746303156135242,1.0794092518127383,3.75277181137581,3.668906182314691,20.37812364629383,109.98279287126053,6.537812364629383,4.537812364629383,6.075624729258767,3.462187635370617,8.462187635370617,8.537812364629383,6.537812364629383,0.9773118010645593,0.22291554949454928,4.768906182314692,7.976527983990986,7.421677993690501,8.0,Low
6.4085925515584865,4.316286219533621,6.460499281696742,2.896119792301375,38.98335727677529,111.3380926001884,7.245839319193822,5.0,6.754160680806177,4.0,4.0,2.491678638387645,7.0,0.4478418599099672,0.5782131407304469,5.377080340403089,7.786858584534439,9.356619073998116,7.754160680806178,Low
8.190774176156966,1.8404999938734763,5.45453227367727,3.4173225897361315,44.45806443707711,88.06128996684703,4.385483890730721,5.0,2.6145161092692795,5.0,5.38548389073072,6.38548389073072,4.385483890730721,0.6267244211334599,0.2874954126171934,3.8072580546346395,5.952008078119646,8.871854863413402,10.61451610926928,Low
7.634359275856756,4.702333591106948,5.420783536908877,2.2554336995030884,36.65081231494205,200.02070246401556,5.026860591158304,5.0,3.973139408841696,5.0,6.973139408841696,3.9731394088416963,6.026860591158304,0.4168359525725718,0.7324077049217305,4.486569704420848,6.39522842859833,7.676217236411964,9.973139408841696,Low
7.493107252114023,4.221750764798162,7.555977505796796,3.3463248155347163,41.66087817103465,161.73503689305676,6.6892747885976895,4.0,4.6892747885976895,5.3107252114023105,6.6892747885976895,2.0,6.621450422804621,0.44384290354506406,0.49520526872345627,5.0,10.024262335856168,10.902302321331511,7.3107252114023105,Low
9.579719295898734,2.5046995641170904,6.206131567506322,3.648186404022152,28.54407879335434,84.74846437689843,7.311622799683541,2.6232455993670807,5.0,3.68837720031646,7.31162279968354,6.31162279968354,7.68837720031646,0.5957677748732448,0.35306526706637265,4.34418860015823,20.113149170038003,9.854317971528475,5.31162279968354,Low
7.178568824446681,3.9051650732766126,6.023724783286677,3.8047889491732985,57.9192659806666,107.66513408166371,7.0,3.540367009666698,5.5403670096666975,5.0,7.5403670096666975,5.4596329903333025,5.5403670096666975,0.6347569813431757,0.559296069941368,5.270183504833349,11.164836172278777,9.828513732459975,6.540367009666698,Low
7.146298023066847,3.5588018248613724,6.8508601127734385,3.5668048662969927,46.68509884665766,152.31028893638393,3.254992396410949,6.0,3.509984792821898,4.0,7.745007603589051,5.0,5.509984792821898,0.5209505704452727,0.4549328331388771,3.754992396410949,3.3300768941224153,10.41766497907043,12.74500760358905,Low
7.1262103620033965,4.633573032122277,5.675692261833568,0.70674407185055,20.063420794565463,140.7795881867533,5.621036200339659,5.0,3.378963799660341,3.621036200339659,7.0,3.378963799660341,5.378963799660341,0.12318996327659132,0.6958785367289209,3.5,6.676506653073124,6.382436333684118,9.37896379966034,Low
7.275686869715534,3.4599232352034934,5.417663840276581,0.8310483501409189,34.133077450678314,132.46385195746143,5.552417507045956,4.0,7.104835014091911,5.552417507045956,8.552417507045956,5.0,7.447582492954044,0.15606103202405547,0.5280146452474133,6.328626260568933,8.042442369495319,6.2487121904175,8.447582492954044,Low
8.052799919473893,4.631451147809097,3.8276185259977566,1.9523814740022436,30.036278695227413,276.23814740022436,5.481860652386294,3.481860652386294,5.963721304772588,6.0,8.481860652386294,3.5181393476137055,6.5181393476137055,0.5146487849269972,0.9608259664171256,5.9818606523862945,9.877351453933134,5.779999999999999,8.0,Low
7.081410360397601,3.901858209084208,8.284678929879409,8.28467892987941,49.311285677783914,351.5214279630652,5.0,4.942607139815326,5.942607139815326,4.942607139815326,6.0,3.0573928601846734,7.942607139815326,0.9999999998792785,0.4207371418576534,5.442607139815326,5.978560006813669,16.569357859758817,9.942607139815326,Low
7.442131626523495,3.1564455709188524,5.766160323123859,3.3519426067992706,31.41232064624772,153.7772145405737,6.0,5.0,3.70616032312386,1.2938396768761393,6.0,4.824641292495441,4.0,0.5809156345059705,0.46920371168647373,2.5,7.442131626523496,9.11810292992313,9.0,Low
6.833331925968021,3.0678548810200335,3.360710817564051,3.331901846648043,37.642902379599334,202.76200528799853,7.523799471200148,4.0,8.261899735600075,4.0,7.261899735600074,3.5237994712001477,7.0,0.9925558211708739,0.7037538926367757,6.130949867800037,10.304174351805038,6.692612664212094,6.476200528799851,Low
7.559196344983325,3.1382936916621627,8.476686381628813,8.476686381628813,43.952938187102895,262.2156364517149,5.0,4.496078182258575,5.496078182258575,4.496078182258574,6.0,3.5039218177414253,7.496078182258575,0.9999999998819534,0.3333785142693072,4.996078182258574,6.9787848717407925,16.953372763257626,9.496078182258575,Low
6.771995939425694,3.918670604193266,6.699993539995423,3.0346574996125524,42.99990771422033,158.26661744758417,3.466672819051978,6.0,3.466672819051978,2.599981542844065,7.533327180948022,4.533327180948022,5.466672819051978,0.44692935617031465,0.5141669596652236,3.033327180948022,3.3302896166558265,9.734651039607975,12.533327180948021,Low
6.297067383735414,2.1534989947935412,8.939151554740796,3.1606010756031218,27.130736496297093,201.73852700740582,5.409894786243273,4.204947393121636,6.0,1.0,8.0,6.204947393121636,5.204947393121636,0.3563014023473226,0.22033424061891926,3.5,6.5289995169514,12.09975263034392,8.795052606878365,Low
8.208346619598684,3.0699503398606582,3.183331590872303,3.183331590872304,32.833224429518985,245.0,5.166644885903797,4.0,4.833355114096203,6.0,4.833355114096203,2.1666448859037977,6.833355114096203,0.9999999996858365,0.7324604845689067,5.416677557048102,8.464979743890533,6.366663181744608,8.833355114096202,Low
7.660542700869273,2.530542700869273,6.02767019411483,2.4852851579936406,38.464914836132394,76.07950120403962,5.283442822741725,5.0,6.716557177258275,4.0,5.566885645483451,5.716557177258275,8.43311435451655,0.4139619298631301,0.36639748776447445,5.358278588629138,6.758874919485944,8.51295535210847,9.716557177258276,Low
8.021478113835922,4.501727180859354,6.576843570218735,2.718615767375002,30.64230290781247,152.44017648984254,7.357697092187527,3.178848546093764,6.642302907812473,5.0,6.821151453906237,2.821151453906236,7.0,0.41585874668760875,0.5915238050093748,5.821151453906237,14.1011673573492,9.295459337593737,5.821151453906237,Low
6.586166222603171,4.821811658243382,6.246930758857141,4.193601124232801,22.974515458201015,171.61606745396807,6.820498594708999,3.8204985947089987,5.820498594708998,4.0,5.359002810582003,4.640997189417997,6.0,0.6704601537605016,0.6641720253914131,4.910249297354499,9.35166873750687,10.44053188308994,7.0,Low
7.866389617552205,2.379523804995732,5.561896099450356,2.217887456919488,36.08398279100996,162.1238087993172,4.0,5.0,3.0,4.2372294454623045,6.525541109075391,4.474458890924609,4.0,0.40395096281178944,0.3617863100076818,3.6186147227311523,5.244259745034803,7.779783556369844,11.0,Low
7.167414918066095,2.397512154561986,5.672293372446231,3.1042950354047893,31.75121545619864,216.65314748102855,7.75121545619864,5.0,5.751215456198639,3.0,7.0,4.502430912397278,7.751215456198639,0.5467995548399123,0.3593736467677006,4.37560772809932,9.257182489713824,8.77658840785102,7.248784543801361,Low
7.482537899072542,2.690620652776011,4.726372391665607,4.726372391665607,27.89379347223989,100.67585161986985,5.0,4.0,6.808275370346816,6.0,6.0,1.2979311574132963,5.595862314826592,0.999999999788356,0.4696141906887963,6.404137685173408,7.482537899072543,9.452744783331214,9.0,Low
7.365568652690384,2.4593562626570318,6.0883637440661476,1.759839065664258,10.13090047470817,236.57403520566982,6.147532159811006,3.1475321598110058,6.852467840188994,4.852467840188994,4.852467840188994,4.147532159811006,7.147532159811006,0.2887538743293734,0.3458322742737354,5.852467840188994,10.932392701424124,7.848202809730405,7.0,Low
8.988067378550667,3.379255510441347,4.058735616051585,3.3454277000708297,24.821572166182236,325.6394010795496,5.420074865056296,2.4200748650562973,4.420074865056296,5.0,5.579925134943703,6.0,6.579925134943703,0.8386181183436987,0.6565135072884687,4.710037432528148,14.314293636470214,7.404163316122414,7.0,Low
7.633584986554608,1.8051887963290367,7.83566005378157,3.966981289606341,32.06603922600593,95.32076195488594,7.981131649712593,4.990565824856296,4.0,4.990565824856296,8.009434175143705,7.0,5.990565824856296,0.5067042856726471,0.2044956143502078,4.495282912428148,10.168037616352668,11.80264134338791,7.009434175143704,Low
7.179540181402813,3.3209896244481305,3.7539222788037026,2.9177383513648274,28.74559516259165,190.67137332898184,4.848056970092559,4.0,3.151943029907441,3.3038860598148823,2.4558290897223234,5.848056970092559,7.0,0.7774020876841636,0.6984659799369977,3.2279145448611617,6.934304131132203,6.67166063016853,9.151943029907441,Low
6.706778759290556,4.670887710973176,5.362407538259048,2.907041028639445,10.193678836873033,126.1573616093332,6.536650961960317,3.0,7.0,6.536650961960317,8.536650961960316,4.926698076079367,5.463349038039683,0.5411654694101319,0.7312383758481886,6.768325480980158,10.912101541047836,8.269448566898493,6.4633490380396825,Low
7.951973509927268,2.8350463577091576,5.292794701526945,3.843324502981583,0.5350993381821283,281.34304639275234,7.0,3.0,5.267549669091064,7.0,6.732450330908936,3.4649006618178726,6.0,0.7265109280197195,0.4682196191992819,6.133774834545532,13.915953642372719,9.136119204508528,6.0,Low
8.688550894345802,2.941949413032239,9.680124613319546,5.5154552728782456,32.17711291329075,472.1466377814173,6.005367057978508,3.0053670579785075,5.0,4.0,9.989265884042984,4.0,5.005367057978507,0.5695565390554126,0.27535710142561,4.5,13.028307278700803,15.195579886197791,7.0,Low
6.642036180451745,3.244486997890758,4.911708706161805,3.303632644809855,19.303710556386037,214.73682803022595,7.848144721806983,4.0,6.0,6.544434165420948,5.848144721806983,5.0,6.0,0.6732685180935287,0.545085966043064,6.272217082710474,10.43197200096657,8.215341350971661,6.151855278193017,Low
6.13040713498822,5.37870099148433,6.866107024823294,3.04040713498822,54.97964325058902,3.486042707001559,6.0,6.0,5.0,2.02035674941098,8.0,5.959286501178039,5.97964325058902,0.4428275727516885,0.6840360201859181,3.5101783747054904,5.25463468713276,9.906514159811515,10.0,Low
7.446937482114584,2.476623585194039,3.243703510000968,3.2372935888454464,11.156686961579418,248.57267192296524,5.992877865382754,4.992877865382754,4.985755730765508,3.0,4.978633596148262,6.0,7.0,0.998295233427349,0.5834854294593476,3.9928778653827535,7.446937482114584,6.480997098846414,9.0,Low
7.085637479745288,2.160156165605368,6.174362520254712,1.2716564356681912,8.675627363049703,120.67562736304971,6.2393753375785295,3.0,6.718126012735588,3.0,6.478750675157059,5.7606246624214705,7.2393753375785295,0.2058042335509011,0.30115046175987276,4.859063006367794,11.049756813756144,7.446018955922903,6.7606246624214705,Low
7.5644812751887756,2.268501461656464,5.113620318797194,4.059546081199827,45.132204511267,75.31592300761059,5.3735590977466,4.0,4.3735590977466,4.3735590977466,5.3735590977466,4.0,7.0,0.7950652928435603,0.37049183996024315,4.3735590977466,8.146486349477978,9.173166399997022,8.6264409022534,Low
7.905027947757421,0.9109846618406472,3.351312882454196,3.1575195634301942,2.5628493469677593,196.7497205224258,7.0,3.0,5.843715065303225,6.0,6.468854804090327,4.843715065303225,6.843715065303225,0.9602067103739436,0.19969061676092137,5.921857532651612,13.833798908575487,6.508832445884391,6.0,Low
6.452480124117622,3.9329790535043134,8.193080217271719,2.1755965244430686,4.909616757196552,94.88647944054838,7.90961675719655,4.90961675719655,7.0,3.0903832428034512,7.909616757196549,3.090383242803451,5.09038324280345,0.2669745883474876,0.43462984355880885,5.045191621401726,8.644762612856011,10.368676741714786,7.0,Low
6.727244351261778,3.783836095548252,8.188299487884308,2.912563423267287,39.21283519504179,265.9579391647417,5.0,4.468092799449088,5.0,2.0,7.531907200550911,5.063814401101824,6.936185598898176,0.35472072116514475,0.4113565876447823,3.5,6.146809279944909,11.100862911151596,9.468092799449089,Low
8.129528032258648,4.859392180007648,4.710471967741352,3.7048217363601603,47.66247845478878,174.69915177222325,6.975891318199199,3.0,5.0,4.024108681800801,5.072326045402403,5.0,7.0,0.7873678932365409,0.8511300780567063,4.5120543409004,14.172911696036849,8.415293704101511,6.024108681800801,Low
7.245316139408181,5.381833710783807,3.6988910645041737,1.4597518813914845,33.27772338739565,175.96060495233726,7.325389055342236,3.0,6.349221889315528,3.674610944657764,7.0,6.674610944657764,5.674610944657764,0.4011165175954857,1.143209368883137,5.0119164169866455,13.278019105794032,5.158642945895658,5.674610944657764,Low
9.471908302095523,3.250384145516382,3.598091697904476,3.0965510088288726,41.44403142218889,268.9413461972158,6.0,2.3651383682587293,4.36513836825873,6.269723263482541,6.269723263482541,5.365138368258729,6.0,0.8614528480819861,0.7058965817142565,5.317430815870635,17.207583663120786,6.694642706733349,6.365138368258729,Low
8.744719178831629,1.8802893309007458,4.4756722688576165,3.8546170620431304,28.47021593668791,198.4855334549627,7.0,2.500850973237488,5.0,5.500850973237489,9.0,4.499149026762511,6.0,0.8724732632887868,0.34293452028965066,5.250425486618744,17.89758562955351,8.330289330900746,5.500850973237489,Low
7.590032898961816,0.001798476579298658,7.920142562167872,4.8399890336793945,49.010966320605476,174.94626502903316,5.997806735878903,4.0,3.9989033679394517,5.001096632060548,8.002193264121097,7.998903367939452,6.003289896181644,0.6110989262332807,0.00019872669384524144,4.5,9.10469694423363,12.760131595847266,8.002193264121097,Low
7.313820127575692,3.2507915647390586,7.271809741089644,4.698015579729073,11.293571482271046,97.00928480139224,7.0,6.48123377111555,5.51876622888445,3.4812337711155497,9.48123377111555,4.0,7.0,0.6469166442960266,0.392238219326684,4.5,6.888529782352325,11.969825320818718,9.48123377111555,Low
7.133937836564601,3.6681629063235768,6.972887465120512,1.8789260445732905,36.10739554267093,126.58220982062647,6.035798514223645,4.0,3.9642014857763557,5.964201485776356,10.0,4.143194056894576,5.0,0.2694926675820086,0.46022513390330533,4.964201485776356,8.612561652473358,8.851813509693802,7.964201485776355,Low
7.804927867166474,0.9711066172749958,5.121453203172479,3.1423099921556217,47.86910624945739,62.96727656236435,6.983638281182174,5.9509148435465224,9.016361718817826,4.032723437635651,9.983638281182174,5.016361718817826,6.983638281182174,0.6138995950150204,0.15832067717245424,6.524542578226739,7.86628431273332,8.2637631953281,8.967276562364347,Low
6.995113318458924,3.94460346406045,5.68440511742399,2.3518555307648743,25.906516204721584,258.8144469235126,4.558073743531655,3.279036871765827,4.279036871765827,6.558073743531655,6.279036871765827,3.279036871765827,7.0,0.41378681429671466,0.5879475309581241,5.418555307648742,7.3891133813922725,8.036260648188865,8.720963128234171,Low
7.756444530429181,2.2143947942203273,5.528962504377704,3.2389877594134426,9.88148434763935,193.16786492990155,6.372838550786883,4.0,6.0,3.6271614492131166,6.372838550786883,5.627161449213117,6.254322898426233,0.5872296851662143,0.338861577778954,4.813580724606558,9.881904804726817,8.767950263791146,7.627161449213117,Low
9.104053819815976,3.9019704839350036,3.876046001344949,3.300368920240799,27.077256886061075,127.06727476996872,7.0,1.0,6.629340283085357,5.0559895753719655,8.314670141542678,5.6853298584573215,7.6853298584573215,0.873198880561546,0.8210294131945214,5.842664929228661,31.86418836935591,7.176414921585748,4.0,Low
